688		30.00	22.00	2.000	Global			
689		32.00	22.00	2.000	Global			
690		34.00	22.00	2.000	Global			
691		36.00	22.00	2.000	Global			
692		38.00	22.00	2.000	Global			
693		40.00	22.00	2.000	Global			
694		0.0	24.00	2.000	Global			
695		2.000	24.00	2.000	Global			
696		4.000	24.00	2.000	Global			
697		6.000	24.00	2.000	Global			
698		8.000	24.00	2.000	Global			
699		10.00	24.00	2.000	Global			
700		12.00	24.00	2.000	Global			
701		14.00	24.00	2.000	Global			
702		16.00	24.00	2.000	Global			
703		18.00	24.00	2.000	Global			
704		20.00	24.00	2.000	Global			
705		22.00	24.00	2.000	Global			
706		24.00	24.00	2.000	Global			
707		26.00	24.00	2.000	Global			
708		28.00	24.00	2.000	Global			
709		30.00	24.00	2.000	Global			
710		32.00	24.00	2.000	Global			
711		34.00	24.00	2.000	Global			
712		36.00	24.00	2.000	Global			
713		38.00	24.00	2.000	Global			
714		40.00	24.00	2.000	Global			
715		0.0	26.00	2.000	Global			
716		2.000	26.00	2.000	Global			
717		4.000	26.00	2.000	Global			
718		6.000	26.00	2.000	Global			
719		8.000	26.00	2.000	Global			
720		10.00	26.00	2.000	Global			
721		12.00	26.00	2.000	Global			
722		14.00	26.00	2.000	Global			
723		16.00	26.00	2.000	Global			
724		18.00	26.00	2.000	Global			
725		20.00	26.00	2.000	Global			
726		22.00	26.00	2.000	Global			
727		24.00	26.00	2.000	Global			
728		26.00	26.00	2.000	Global			
729		28.00	26.00	2.000	Global			
730		30.00	26.00	2.000	Global			
731		32.00	26.00	2.000	Global			
732		34.00	26.00	2.000	Global			
733		36.00	26.00	2.000	Global			
734		38.00	26.00	2.000	Global			
735		40.00	26.00	2.000	Global			
736		0.0	28.00	2.000	Global			
737		2.000	28.00	2.000	Global			
738		4.000	28.00	2.000	Global			
739		6.000	28.00	2.000	Global			
740		8.000	28.00	2.000	Global			
741		10.00	28.00	2.000	Global			
742		12.00	28.00	2.000	Global			
743		14.00	28.00	2.000	Global			
744		16.00	28.00	2.000	Global			
745		18.00	28.00	2.000	Global			
746		20.00	28.00	2.000	Global			
747		22.00	28.00	2.000	Global			
748		24.00	28.00	2.000	Global			
749		26.00	28.00	2.000	Global			
750		28.00	28.00	2.000	Global			
751		30.00	28.00	2.000	Global			
752		32.00	28.00	2.000	Global			
753		34.00	28.00	2.000	Global			
754		36.00	28.00	2.000	Global			
755		38.00	28.00	2.000	Global			
756		40.00	28.00	2.000	Global			
757		0.0	30.00	2.000	Global			
758		2.000	30.00	2.000	Global			
759		4.000	30.00	2.000	Global			
760		6.000	30.00	2.000	Global			
761		8.000	30.00	2.000	Global			
762		10.00	30.00	2.000	Global			
763		12.00	30.00	2.000	Global			
764		14.00	30.00	2.000	Global			
765		16.00	30.00	2.000	Global			
766		18.00	30.00	2.000	Global			
767		20.00	30.00	2.000	Global			
768		22.00	30.00	2.000	Global			
769		24.00	30.00	2.000	Global			
770		26.00	30.00	2.000	Global			
771		28.00	30.00	2.000	Global			
772		30.00	30.00	2.000	Global			
773		32.00	30.00	2.000	Global			
774		34.00	30.00	2.000	Global			
775		36.00	30.00	2.000	Global			
776		38.00	30.00	2.000	Global			
777		40.00	30.00	2.000	Global			
778		0.0	32.00	2.000	Global			
779		2.000	32.00	2.000	Global			
780		4.000	32.00	2.000	Global			
781		6.000	32.00	2.000	Global			
782		8.000	32.00	2.000	Global			
783		10.00	32.00	2.000	Global			
784		12.00	32.00	2.000	Global			
785		14.00	32.00	2.000	Global			
786		16.00	32.00	2.000	Global			
787		18.00	32.00	2.000	Global			
788		20.00	32.00	2.000	Global			
789		22.00	32.00	2.000	Global			
790		24.00	32.00	2.000	Global			
791		26.00	32.00	2.000	Global			
792		28.00	32.00	2.000	Global			
793		30.00	32.00	2.000	Global			
794		32.00	32.00	2.000	Global			
795		34.00	32.00	2.000	Global			
796		36.00	32.00	2.000	Global			
797		38.00	32.00	2.000	Global			
798		40.00	32.00	2.000	Global			
799		0.0	34.00	2.000	Global			
800		2.000	34.00	2.000	Global			
801		4.000	34.00	2.000	Global			
802		6.000	34.00	2.000	Global			
803		8.000	34.00	2.000	Global			
804		10.00	34.00	2.000	Global			
805		12.00	34.00	2.000	Global			
806		14.00	34.00	2.000	Global			
807		16.00	34.00	2.000	Global			
808		18.00	34.00	2.000	Global			
809		20.00	34.00	2.000	Global			
810		22.00	34.00	2.000	Global			
811		24.00	34.00	2.000	Global			
812		26.00	34.00	2.000	Global			
813		28.00	34.00	2.000	Global			
814		30.00	34.00	2.000	Global			
815		32.00	34.00	2.000	Global			
816		34.00	34.00	2.000	Global			
817		36.00	34.00	2.000	Global			
818		38.00	34.00	2.000	Global			
819		40.00	34.00	2.000	Global			
820		0.0	36.00	2.000	Global			
821		2.000	36.00	2.000	Global			
822		4.000	36.00	2.000	Global			
823		6.000	36.00	2.000	Global			
824		8.000	36.00	2.000	Global			
825		10.00	36.00	2.000	Global			
826		12.00	36.00	2.000	Global			
827		14.00	36.00	2.000	Global			
828		16.00	36.00	2.000	Global			
829		18.00	36.00	2.000	Global			
830		20.00	36.00	2.000	Global			
831		22.00	36.00	2.000	Global			
832		24.00	36.00	2.000	Global			
833		26.00	36.00	2.000	Global			
834		28.00	36.00	2.000	Global			
835		30.00	36.00	2.000	Global			
836		32.00	36.00	2.000	Global			
837		34.00	36.00	2.000	Global			
838		36.00	36.00	2.000	Global			
839		38.00	36.00	2.000	Global			
840		40.00	36.00	2.000	Global			
841		0.0	38.00	2.000	Global			
842		2.000	38.00	2.000	Global			
843		4.000	38.00	2.000	Global			
844		6.000	38.00	2.000	Global			
845		8.000	38.00	2.000	Global			
846		10.00	38.00	2.000	Global			
847		12.00	38.00	2.000	Global			
848		14.00	38.00	2.000	Global			
849		16.00	38.00	2.000	Global			
850		18.00	38.00	2.000	Global			
851		20.00	38.00	2.000	Global			
852		22.00	38.00	2.000	Global			
853		24.00	38.00	2.000	Global			
854		26.00	38.00	2.000	Global			
855		28.00	38.00	2.000	Global			
856		30.00	38.00	2.000	Global			
857		32.00	38.00	2.000	Global			
858		34.00	38.00	2.000	Global			
859		36.00	38.00	2.000	Global			
860		38.00	38.00	2.000	Global			
861		40.00	38.00	2.000	Global			
862		0.0	40.00	2.000	Global			
863		2.000	40.00	2.000	Global			
864		4.000	40.00	2.000	Global			
865		6.000	40.00	2.000	Global			
866		8.000	40.00	2.000	Global			
867		10.00	40.00	2.000	Global			
868		12.00	40.00	2.000	Global			
869		14.00	40.00	2.000	Global			
870		16.00	40.00	2.000	Global			
871		18.00	40.00	2.000	Global			
872		20.00	40.00	2.000	Global			
873		22.00	40.00	2.000	Global			
874		24.00	40.00	2.000	Global			
875		26.00	40.00	2.000	Global			
876		28.00	40.00	2.000	Global			
877		30.00	40.00	2.000	Global			
878		32.00	40.00	2.000	Global			
879		34.00	40.00	2.000	Global			
880		36.00	40.00	2.000	Global			
881		38.00	40.00	2.000	Global			
882		40.00	40.00	2.000	Global			
883		0.0	0.0	4.000	Global			
884		2.000	0.0	4.000	Global			
885		4.000	0.0	4.000	Global			
886		6.000	0.0	4.000	Global			
887		8.000	0.0	4.000	Global			
888		10.00	0.0	4.000	Global			
889		12.00	0.0	4.000	Global			
890		14.00	0.0	4.000	Global			
891		16.00	0.0	4.000	Global			
892		18.00	0.0	4.000	Global			
893		20.00	0.0	4.000	Global			
894		22.00	0.0	4.000	Global			
895		24.00	0.0	4.000	Global			
896		26.00	0.0	4.000	Global			
897		28.00	0.0	4.000	Global			
898		30.00	0.0	4.000	Global			
899		32.00	0.0	4.000	Global			
900		34.00	0.0	4.000	Global			
901		36.00	0.0	4.000	Global			
902		38.00	0.0	4.000	Global			
903		40.00	0.0	4.000	Global			
904		0.0	2.000	4.000	Global			
905		2.000	2.000	4.000	Global			
906		4.000	2.000	4.000	Global			
907		6.000	2.000	4.000	Global			
908		8.000	2.000	4.000	Global			
