-4.34731307342,-6651.47006551
-11.2180497775,-6678.59227965
-17.9010668652,-6704.93027838
-24.407221274,-6730.51826532
-30.7431484785,-6755.38414864
-36.9106181271,-6779.54906786
-42.9180461808,-6803.04195209
-48.772406902,-6825.88874245
-54.4767209332,-6848.10968521
-60.035437365,-6869.72655849
-65.4561898119,-6890.76415075
-70.7431219188,-6911.24209025
-75.8975697341,-6931.17612556
-80.9273289899,-6950.58962522
-85.8369161629,-6969.50097742
-90.627044905,-6987.92322915
-95.303652343,-7005.8759753
-99.8715954495,-7023.37655416
-104.332653936,-7040.43784589
-108.689725765,-7057.07412769
-112.948253534,-7073.30228854
-117.110972021,-7089.13518373
-121.178415033,-7104.58265881
-125.156213615,-7119.6608775
-129.047461782,-7134.3821011
-132.852279628,-7148.75439492
-136.574894942,-7162.79123922
-140.218730543,-7176.50440505
-143.784806733,-7189.90217119
-147.275019932,-7202.99404485
-150.693306038,-7215.79174697
-154.041491081,-7228.30383442
-157.319665156,-7240.53651502
-160.531957308,-7252.50119755
-163.680524243,-7264.2062156
-166.765180309,-7275.65658208
-169.788986069,-7286.86177154
-172.75440018,-7297.82994473
-175.661990191,-7308.56649987
-178.513011399,-7319.07789536
-181.310363535,-7329.37244836
-184.05528855,-7339.4559671
-186.747645925,-7349.33240369
-189.390517327,-7359.00999622
-191.985438689,-7368.4945316
-194.53208368,-7377.7891378
-197.032708736,-7386.90062953
-199.489117716,-7395.83479291
-201.901611386,-7404.59520044
-204.271031805,-7413.18633259
-206.599556794,-7421.61422799
-208.888049195,-7429.8829093
-211.136259172,-7437.99491179
-213.346527329,-7445.95632139
-215.519972216,-7453.77124422
-217.656217413,-7461.44162964
-219.756956236,-7468.97249226
-221.823540036,-7476.36802626
-223.856113831,-7483.63062795
-225.855249749,-7490.76347018
-227.822613483,-7497.77103556
-229.758817949,-7504.65616473
-231.663571271,-7511.42048949
-233.538680164,-7518.06860477
-235.384977132,-7524.60348494
-237.202083507,-7531.02633244
-238.991290695,-7537.3409179
-240.753631022,-7543.55034605
-242.489159879,-7549.65624215
-244.19827028,-7555.66089719
-245.882257458,-7561.56770865
-247.541566628,-7567.37871912
-249.175900198,-7573.09497571
-356.076312094,-7853.95010218
-356.618891229,-7851.99865115
-357.175049142,-7849.99003086
-357.744847118,-7847.92328842
-358.32876822,-7845.79675001
-358.92743282,-7843.60802692
-359.541074302,-7841.35540483
-360.170071329,-7839.03739709
-360.81504578,-7836.65169775
-361.47654591,-7834.19565827
-362.154758794,-7831.66802375
-362.850326279,-7829.06644875
-363.564058987,-7826.38771044
-364.296082116,-7823.63029128
-365.047046457,-7820.79179835
-365.817810734,-7817.86897816
-366.608750316,-7814.85936124
-367.420386194,-7811.76071907
-368.25357446,-7808.56983252
-369.109116163,-7805.28306005
-369.987300143,-7801.8983865
-370.889010114,-7798.41247461
-371.815388586,-7794.82092214
-372.766675364,-7791.12133283
-373.743770273,-7787.3102319
-374.747875308,-7783.38309238
-375.779587253,-7779.33629968
-376.839648805,-7775.16648531
-377.929259403,-7770.86906436
-379.049591472,-7766.4389188
-380.201109691,-7761.87283639
-381.385057541,-7757.16597872
-382.603058348,-7752.31219405
-383.855552599,-7747.30770065
-385.143816781,-7742.14736678
-386.469556228,-7736.82475254
-387.833716549,-7731.33447625
-389.237390575,-7725.67138987
-390.682290183,-7719.82882685
-392.170142065,-7713.79943053
-393.701712065,-7707.57807943
-395.278788129,-7701.15762198
-396.903701424,-7694.52926021
-398.577238835,-7687.68699892
-400.301255653,-7680.62312568
-402.078206856,-7673.32827374
-403.909592024,-7665.79429027
-405.797062592,-7658.01320859
-407.74310637,-7649.97513549
-409.750287345,-7641.66926139
-411.819883111,-7633.08738505
-413.954515933,-7624.21873546
-416.157570787,-7615.05044687
-418.430424785,-7605.57294983
-420.775831007,-7595.77445891
-423.197371101,-7585.64106576
-425.697425399,-7575.16022037
-428.278538345,-7564.31944672
-430.944379404,-7553.10379277
-433.698780898,-7541.49706497
-436.543877289,-7529.4860643
-439.483570796,-7517.05430982
-442.522814045,-7504.18263292
-445.663968065,-7490.85567382
-448.91117117,-7477.05519205
-452.269687223,-7462.76020623
-455.743274802,-7447.9511819
-459.335882231,-7432.60843805
-463.052952344,-7416.70910553
-466.900201238,-7400.22862699
-470.881146543,-7383.14575885
-475.001604941,-7365.43508881
-479.268792319,-7347.06779156
-483.686628273,-7328.01926928
-488.261304279,-7308.26122645
-493.000485266,-7287.76189381
-497.909963702,-7266.49091064
-502.995759901,-7244.41740825
-508.265808078,-7221.50653141
-513.728412484,-7197.72122377
-519.389114415,-7173.02783751
-525.256333853,-7147.38766461
-531.340213853,-7120.75792786
-537.646822468,-7093.10017622
-544.185000143,-7064.37153431
-550.965335732,-7034.52510608
-557.996101957,-7003.5152076
-565.285800332,-6971.29527138
-572.845132075,-6937.81433199
-580.685080841,-6903.0190527
-588.8133138,-6866.8591971
-597.240703293,-6829.27938223
-605.979789948,-6790.22046517
-615.03832059,-6749.62715258
-624.426922541,-6707.44019699
-634.157684564,-6663.59725848
-644.239741813,-6618.03731473
-654.68213063,-6570.69905508
-665.49550427,-6521.51876666
-676.689794392,-6470.43260757
-688.184192057,-6417.63088934
-699.465320653,-6364.58077859
-710.443305282,-6311.52996882
-721.118575489,-6258.47917393
-731.491374281,-6205.42873743
-741.561295486,-6152.37797231
-751.328228867,-6099.32679492
-760.792678608,-6046.275979
-769.954535056,-5993.22528241
-778.813148963,-5940.17373396
-787.369240174,-5887.1225025
-795.622893048,-5834.07168237
-803.573332283,-5781.01997432
-811.221061954,-5727.96830213
-818.566368992,-5674.91710879
-825.608774038,-5621.86549987
-832.348147369,-5568.81337621
-838.785086857,-5515.76174512
-844.919462784,-5462.71028583
-850.750501959,-5409.65773191
-856.279064193,-5356.60562285
-861.505252597,-5303.55408434
-866.428134397,-5250.50138933
-871.048318277,-5197.44877901
-875.366153168,-5144.39684714
-879.381056434,-5091.34438394
-883.092872272,-5038.29127251
-886.502332177,-4985.23887838
-889.609277837,-4932.18675924
-892.412759275,-4879.13319705
-894.913839291,-4826.0803105
-897.112649471,-4773.02827762
-899.008026479,-4719.97469583
-900.600735464,-4666.92131917
-901.891218843,-4613.86898686
-902.878739237,-4560.81597831
-903.563105328,-4507.76216103
-903.945252799,-4454.70949163
-904.024980342,-4401.65732842
-903.801069528,-4348.6032147
-903.274900608,-4295.55024858
-902.446653291,-4242.49870765
-901.314800916,-4189.44503663
-899.880364826,-4136.39189694
-898.143942832,-4083.34057087
-896.104546325,-4030.28843829
-893.761936579,-3977.23537456
-891.11739442,-3924.1844188
-888.1706504,-3871.13457889
-884.920042425,-3818.08207665
-881.367505803,-3765.03186523
-877.513317109,-3711.98445376
-873.355315489,-3658.93409897
-868.895003898,-3605.88529713
-864.133281929,-3552.84026877
-859.068706608,-3499.79462053
-853.700989948,-3446.74836605
-848.032097752,-3393.70687188
-842.061653687,-3340.66849391
-835.787172865,-3287.62678317
-829.211752202,-3234.59088467
-822.33593182,-3181.56204601
-815.156271497,-3128.52969393
-807.675413461,-3075.50292209
-799.89502945,-3022.48655847
-791.812737056,-2969.47215242
-783.428334948,-2916.46067652
-774.745598887,-2863.46409171
-761.409230407,-2795.32211744
-747.48429615,-2726.18568215
-732.948225405,-2655.97577261
-717.769658543,-2584.58227306
-701.9041281,-2511.84949824
-685.31477001,-2437.65164418
-667.956141698,-2361.82986742
-649.765212558,-2284.16095338
-630.675203105,-2204.41594596
-610.617546437,-2122.35745518
-589.498581481,-2037.65478241
-567.196868196,-1949.88350202
-543.600401715,-1858.66087356
-518.557101845,-1763.45590059
-491.85134657,-1663.50008312
-463.27272639,-1558.07913094
-432.549737779,-1446.25144941
-399.300888707,-1326.65685139
-363.0802741,-1197.75646087
-323.356365502,-1057.72377035
-279.391699283,-903.959305242
-230.924747885,-735.785231554
-174.370685851,-540.355075877
-105.208813783,-302.016084468
-18.4458283958,-3.72136565286
89.8619260423,368.592145422
231.248603728,855.148164391
260.597383385,950.751979364
277.638583039,1002.54831953
294.575633692,1053.19827849
310.422906522,1099.95595972
331.839876866,1161.98133174
353.905100479,1161.98133174
