605	62100000
606	16715000
608	66050000
609	16480000
611	73500000
612	12705000
614	71250000
615	8390000
617	69200000
618	4819500
620	66200000
622	47490000
623	3080000
625	51200000
626	5500000
628	55750000
629	11665000
631	60550000
632	17030000
634	59550000
635	20125000
637	58100000
638	27665000
640	54300000
641	32710000
643	48540000
644	35445000
646	42700000
647	36460000
649	38025000
650	35970000
652	35540000
653	32615000
655	33035000
656	38790000
658	35925000
659	40995000
661	40965000
662	38675000
664	45440000
665	31915000
667	48705000
668	23060000
670	53050000
671	22415000
673	59700000
674	13490000
676	57650000
677	5205000
679	56200000
680	2683000
682	53100000
684	45120000
685	4843000
687	50650000
688	6540000
690	58200000
691	9130000
693	66250000
694	16120000
696	66850000
697	18445000
699	66300000
700	29325000
702	61100000
703	36255000
705	53150000
706	39760000
708	45560000
709	40815000
711	39925000
712	39530000
714	36005000
715	34770000
717	36355000
718	35635000
720	38410000
721	38870000
723	42520000
724	38285000
726	48100000
727	34140000
729	53300000
730	28705000
732	58000000
733	28280000
735	64350000
736	20755000
738	62200000
739	10245000
741	63650000
742	5140000
744	66750000
746	39380000
747	9090000
749	45595000
750	13705000
752	57450000
753	14695000
755	72350000
756	18675000
758	76850000
759	25275000
761	76300000
762	36335000
764	66950000
765	43235000
767	54950000
768	46715000
770	45375000
771	47045000
773	39745000
774	45505000
776	38405000
777	38025000
779	38060000
780	34845000
782	41040000
783	39430000
785	46605000
786	40385000
788	53800000
789	38030000
791	61150000
792	34400000
794	68650000
795	33615000
797	76850000
798	26760000
800	76400000
801	16805000
803	83800000
804	8015000
806	88050000
808	30455000
809	17050000
811	38005000
812	24785000
814	50250000
815	28735000
817	77750000
818	21325000
820	108600000
821	39280000
823	93350000
824	55900000
826	73150000
827	55000000
829	51350000
830	56350000
832	40160000
833	54300000
835	34990000
836	50300000
838	33115000
839	42995000
841	36100000
842	36500000
844	40750000
845	42495000
847	47470000
848	44805000
850	56000000
851	43755000
853	67000000
854	40955000
856	76100000
857	39290000
859	87150000
860	32425000
862	90100000
863	23100000
865	101500000
866	10645000
868	106550000
870	20730000
871	23970000
873	29890000
874	39675000
876	45560000
877	54700000
879	82350000
880	51800000
882	187400000
883	78450000
885	124200000
886	88050000
888	84050000
889	71900000
891	49160000
892	66950000
894	29740000
895	61350000
897	26670000
898	56150000
900	29645000
901	45850000
903	32480000
904	39610000
906	37895000
907	47290000
909	45435000
910	51200000
912	57750000
913	54200000
915	72150000
916	53100000
918	84650000
919	46260000
921	96500000
922	38490000
924	102550000
925	28475000
927	115900000
928	11805000
930	119950000
932	12635000
933	23805000
935	15580000
936	47190000
938	24950000
939	82650000
941	37065000
942	131750000
944	55150000
945	175800000
947	146750000
948	139350000
950	58000000
951	93150000
953	24075000
954	73300000
956	15975000
957	65300000
959	15295000
960	59050000
962	20385000
963	49890000
965	27430000
966	43295000
968	34260000
969	53000000
971	42025000
972	60750000
974	55350000
975	67400000
977	70450000
978	67150000
980	86950000
981	56750000
983	107750000
984	45820000
986	113400000
987	30700000
989	125650000
990	9710000
992	124000000
994	19745000
995	26080000
997	29390000
998	55400000
1000	54450000
1001	99100000
1003	88150000
1004	67900000
1006	69450000
1007	42995000
1009	236000000
1010	324700000
1012	111300000
1013	111550000
1015	47615000
1016	74550000
1018	24075000
1019	68850000
1021	15855000
1022	64300000
1024	22995000
1025	53800000
1027	27605000
1028	47540000
1030	33140000
1031	59850000
1033	39615000
1034	69150000
1036	47480000
1037	79300000
1039	58650000
1040	83150000
1042	79900000
1043	77600000
1045	120900000
1046	58700000
1048	137550000
1049	22055000
1051	127550000
1052	7445000
1054	124650000
1056	15195000
1057	34850000
1059	33645000
1060	58400000
1062	54800000
1063	86250000
1065	87450000
1066	102950000
1068	166200000
1069	145850000
1071	97650000
1072	146150000
1074	73250000
1075	102200000
1077	42955000
1078	83600000
1080	22250000
1081	77000000
1083	10620000
1084	71050000
1086	13270000
1087	61250000
1089	20520000
1090	54200000
1092	26635000
1093	68150000
1095	32660000
1096	80000000
1098	39225000
1099	90950000
1101	46920000
1102	103750000
1104	59900000
1105	118600000
1107	109850000
1108	108950000
1110	272000000
1111	41310000
1113	115800000
1114	19510000
1116	139500000
1118	10765000
1119	30065000
1121	25190000
1122	46035000
1124	39460000
1125	58050000
1127	52600000
1128	45335000
1130	54000000
1131	78100000
1133	49055000
1134	80200000
1136	39835000
1137	75550000
1139	27725000
1140	76600000
1142	15610000
1143	74600000
1145	6100000
1146	70600000
1148	7220000
1149	58900000
1151	10440000
1152	53400000
1154	16105000
1155	68750000
1157	22555000
1158	83250000
1160	28215000
1161	97050000
1163	30620000
1164	109350000
1166	21755000
1167	135550000
1169	40995000
1170	270850000
1172	196850000
1173	198100000
1175	89300000
1176	78250000
1178	93500000
1180	4719500
1181	19005000
1183	12570000
1184	28575000
1186	19800000
1187	29880000
1189	22720000
1190	30145000
1192	20295000
1193	45315000
1195	16330000
1196	48960000
1198	14370000
1199	61850000
1201	11580000
1202	69300000
1204	7545000
1205	71350000
1207	3861500
1208	68350000
1210	2124000
1211	58350000
1213	4776500
1214	55750000
1216	7610000
1217	76550000
1219	10300000
1220	95150000
1222	11580000
1223	110600000
1225	9895000
1226	121450000
1228	7620000
1229	125500000
1231	20410000
1232	114900000
1234	74500000
1235	87800000
1237	49955000
1238	48485000
1240	91750000
1242	8455000
1244	12095000
1246	17930000
1248	25965000
1250	31935000
1252	43015000
1254	55450000
1256	63800000
1258	68200000
1260	66650000
1262	53800000
1264	59650000
1266	81450000
1268	100600000
1270	114950000
1272	119850000
1274	121050000
1276	135700000
1278	90200000
1280	90750000
1282	95750000
1283	56500000
1284	58650000
1285	77650000
1286	36785000
1287	27000000
1288	43430000
1289	12355000
1290	83500000
1291	115850000
1292	10110000
1293	70950000
1294	111450000
1295	8925000
1296	63550000
1297	96700000
1298	13260000
1299	55300000
1300	71600000
1301	13050000
1302	45400000
1303	44445000
1304	11065000
1305	35195000
1306	18540000
1307	8510000
1308	43590000
1309	11465000
1310	5455000
1311	51150000
1312	33210000
1313	5235000
1314	60100000
1315	58800000
1316	10215000
1317	63300000
1318	80050000
1319	19205000
1320	59400000
1321	92350000
1322	30850000
1323	48050000
1324	91700000
1325	41095000
1326	30595000
1327	77350000
1328	44140000
1329	17340000
1330	55800000
1331	40955000
1332	9590000
1333	35155000
1334	38610000
1335	16875000
1336	40165000
1337	35535000
1338	18420000
1339	36415000
1340	28040000
1341	12280000
1342	23385000
1343	16620000
1344	76300000
1345	23995000
1346	38705000
1347	73600000
1348	21430000
1349	22205000
1350	79250000
1351	78550000
1352	90600000
1353	124450000
1354	13280000
1355	78150000
1356	120950000
1357	23560000
1358	64950000
1359	100850000
1360	25195000
1361	56200000
1362	74500000
1363	22830000
1364	47515000
1365	48085000
1366	19595000
1367	38320000
1368	22570000
1369	16025000
1370	47760000
1371	16205000
1372	12390000
1373	56250000
1374	32855000
1375	9505000
1376	64100000
1377	66500000
1378	14605000
1379	72300000
1380	101700000
1381	28190000
1382	72700000
1383	132150000
1384	48100000
1385	63750000
1386	149050000
1387	71850000
1388	49390000
1389	141200000
1390	89950000
1391	26420000
1392	107850000
1393	95650000
1394	24890000
1395	96350000
1396	77350000
1397	37435000
1398	93250000
1399	57250000
1400	33935000
1401	69500000
1402	36745000
1403	20375000
1404	36725000
1405	17435000
1406	43840000
1407	77300000
1408	15100000
1409	80000000
1410	87350000
1411	78150000
1412	114350000
1413	171900000
1414	174300000
1415	205250000
1416	87800000
1417	87000000
1418	147950000
1419	52750000
1420	68700000
1421	109600000
1422	41820000
1423	61000000
1424	79700000
1425	35055000
1426	52650000
1427	53350000
1428	29300000
1429	43815000
1430	28360000
1431	24100000
1432	52350000
1433	19250000
1434	19000000
1435	60350000
1436	36450000
1437	12845000
1438	72050000
1439	71100000
1440	14900000
1441	82900000
1442	119600000
1443	27730000
1444	89650000
1445	174000000
1446	52750000
1447	86150000
1448	223550000
1449	95850000
1450	83800000
1451	238550000
1452	142300000
1453	48275000
1454	191050000
1455	166800000
1456	70350000
1457	186100000
1458	114600000
1459	68950000
1460	153400000
1461	68950000
1462	51500000
1463	96550000
1464	33105000
1465	25905000
1466	40500000
1467	16420000
1468	109450000
1469	66150000
1470	10675000
1471	119850000
1472	73950000
1473	12960000
1474	202500000
1475	83000000
1476	89500000
1477	189600000
1478	78650000
1479	82250000
1480	144250000
1481	61050000
1482	68550000
1483	108000000
1484	47845000
1485	60400000
1486	80000000
1487	38850000
1488	53250000
1489	55850000
1490	31920000
1491	45600000
1492	33050000
1493	26180000
1494	53050000
1495	22240000
1496	21455000
1497	62300000
1498	39975000
1499	18260000
1500	73950000
1501	67500000
1502	18050000
1503	90500000
1504	123900000
1505	23230000
1506	106550000
1507	200850000
1508	30470000
1509	125900000
1510	297350000
1511	77450000
1512	148400000
1513	345850000
1514	170450000
1515	72900000
1516	182200000
1517	74100000
1518	142650000
1519	273300000
1520	123750000
1521	122750000
1522	203750000
1523	46305000
1524	70500000
1525	105950000
1526	25700000
1527	27770000
1528	46850000
1529	27570000
1530	103600000
1531	58150000
1532	8340000
1533	114700000
1534	59600000
1535	23695000
1536	143200000
1537	63200000
1538	54150000
1539	141700000
1540	63200000
1541	64100000
1542	122450000
1543	55850000
1544	60700000
1545	99250000
1546	46035000
1547	55100000
1548	77150000
1549	37145000
1550	49325000
1551	56500000
1552	29805000
1553	42800000
1554	36650000
1555	23850000
1556	47840000
1557	23255000
1558	18965000
1559	56600000
1560	44695000
1561	14255000
1562	71350000
1563	79500000
1564	17015000
1565	89100000
1566	129600000
1567	28690000
1568	111350000
1569	201950000
1570	53500000
1571	154550000
1572	308450000
1573	118450000
1574	250350000
1575	254400000
1576	221750000
1577	126150000
1578	77450000
1579	67000000
1580	104550000
1581	208900000
1582	179450000
1583	223750000
1584	226100000
1585	106250000
1586	82200000
1587	136450000
1588	57600000
1589	23100000
1590	79550000
1591	40900000
1592	88700000
1593	49140000
1594	12630000
1595	93850000
1596	49855000
1597	25080000
1598	103450000
1599	54250000
1600	42630000
1601	103400000
1602	53550000
1603	50100000
1604	96850000
1605	48720000
1606	49980000
1607	84700000
1608	41410000
1609	46780000
1610	69650000
1611	33715000
1612	42325000
1613	53750000
1614	26940000
1615	36680000
1616	37855000
1617	21730000
1618	38640000
1619	23320000
1620	18535000
1621	47160000
1622	45495000
1623	21320000
1624	59050000
1625	84550000
1626	24500000
1627	76900000
1628	142650000
1629	37615000
1630	96300000
1631	227400000
1632	67000000
1633	126700000
1634	345700000
1635	115400000
1636	176550000
1637	446150000
1638	195500000
1639	169750000
1640	223550000
1641	348350000
1642	281050000
1643	394800000
1644	199750000
1645	155300000
1646	285250000
1647	118150000
1648	77350000
1649	176900000
1650	78050000
1651	27255000
1652	107200000
1653	60350000
1654	63400000
1655	38625000
1656	12260000
1657	66850000
1658	40355000
1659	22340000
1660	72400000
1661	44935000
1662	35210000
1663	73550000
1664	45225000
1665	40205000
1666	72250000
1667	41715000
1668	40040000
1669	66900000
1670	35870000
1671	37850000
1672	57650000
1673	29405000
1674	34425000
1675	46465000
1676	23820000
1677	29715000
1678	34930000
1679	19870000
1680	29685000
1681	23935000
1682	20295000
1683	37255000
1684	46375000
1685	22805000
1686	51700000
1687	85750000
1688	31125000
1689	66600000
1690	141300000
1691	43005000
1692	79300000
1693	214200000
1694	61350000
1695	93250000
1696	300800000
1697	87150000
1698	110550000
1699	375650000
1700	119300000
1701	76750000
1702	368100000
1703	142800000
1704	139850000
1705	347350000
1706	139100000
1707	111800000
1708	269100000
1709	114650000
1710	66550000
1711	187650000
1712	93250000
1713	28400000
1714	125950000
1715	75450000
1716	36085000
1717	32565000
1718	10170000
1719	40010000
1720	36990000
1721	18775000
1722	45130000
1723	42325000
1724	28860000
1725	47870000
1726	43560000
1727	32480000
1728	49495000
1729	39180000
1730	31750000
1731	48380000
1732	31860000
1733	29935000
1734	43595000
1735	24860000
1736	27495000
1737	36810000
1738	19590000
1739	23930000
1740	29655000
1741	18260000
1742	23265000
1743	23065000
1744	20980000
1745	31530000
1746	40895000
1747	27025000
1748	41690000
1749	77100000
1750	33290000
1751	54100000
1752	124200000
1753	44110000
1754	60350000
1755	177450000
1756	58650000
1757	60150000
1758	228650000
1759	74850000
1760	59300000
1761	260200000
1762	87000000
1763	31260000
1764	247550000
1765	102450000
1766	60500000
1767	242950000
1768	112900000
1769	67850000
1770	215700000
1771	107850000
1772	48165000
1773	171250000
1774	95800000
1775	22940000
1776	128950000
1777	82550000
1778	10465000
1779	42870000
1780	7690000
1781	14915000
1782	46240000
1783	15045000
1784	20255000
1785	50600000
1786	23250000
1787	24510000
1788	51300000
1789	26135000
1790	28270000
1791	46730000
1792	25050000
1793	30385000
1794	38720000
1795	23710000
1796	29380000
1797	30890000
1798	22345000
1799	26695000
1800	23895000
1801	20775000
1802	23810000
1803	19745000
1804	19735000
1805	21825000
1806	18025000
1807	24040000
1808	30395000
1809	21895000
1810	33730000
1811	61000000
1812	30445000
1813	42000000
1814	97500000
1815	39880000
1816	45035000
1817	133800000
1818	50550000
1819	40245000
1820	162300000
1821	61050000
1822	30645000
1823	175150000
1824	71250000
1825	19505000
1826	169800000
1827	89350000
1828	31240000
1829	160950000
1830	98500000
1831	38715000
1832	157700000
1833	98450000
1834	29955000
1835	139550000
1836	91700000
1837	15155000
1838	116550000
1839	82450000
1840	20115000
1841	49525000
1842	5185000
1843	24115000
1844	52800000
1845	11325000
1846	27705000
1847	57150000
1848	18270000
1849	30415000
1850	58100000
1851	20885000
1852	31415000
1853	53950000
1854	19860000
1855	30695000
1856	45525000
1857	19370000
1858	29630000
1859	37120000
1860	19415000
1861	26195000
1862	30495000
1863	21055000
1864	19025000
1865	25505000
1866	21065000
1867	19405000
1868	20860000
1869	18920000
1870	19780000
1871	20430000
1872	24895000
1873	39425000
1874	25450000
1875	32805000
1876	68050000
1877	32540000
1878	34815000
1879	93200000
1880	40310000
1881	30965000
1882	110450000
1883	47945000
1884	23225000
1885	117850000
1886	61450000
1887	17710000
1888	118150000
1889	78200000
1890	20460000
1891	107750000
1892	87600000
1893	22470000
1894	105800000
1895	88900000
1896	17525000
1897	101950000
1898	83900000
1899	9300000
1900	92350000
1901	76150000
1902	34725000
1903	52300000
1904	2757000
1905	36970000
1906	56600000
1907	7630000
1908	40245000
1909	62100000
1910	13660000
1911	43800000
1912	64450000
1913	16505000
1914	46570000
1915	61350000
1916	16110000
1917	47135000
1918	52650000
1919	17085000
1920	47115000
1921	43500000
1922	20675000
1923	43800000
1924	36660000
1925	23320000
1926	36195000
1927	30550000
1928	24185000
1929	25065000
1930	25620000
1931	23750000
1932	19655000
1933	23255000
1934	20300000
1935	17525000
1936	20720000
1937	26395000
1938	40195000
1939	23705000
1940	28970000
1941	59000000
1942	31040000
1943	28805000
1944	71250000
1945	40460000
1946	27220000
1947	77500000
1948	52750000
1949	26710000
1950	80800000
1951	68000000
1952	28635000
1953	78100000
1954	77150000
1955	23980000
1956	74200000
1957	78350000
1958	14740000
1959	69500000
1960	72950000
1961	7590000
1962	62950000
1963	64550000
1964	50200000
1965	50900000
1966	6500000
1967	55950000
1968	57400000
1969	10355000
1970	58900000
1971	65450000
1972	11680000
1973	59300000
1974	70900000
1975	15370000
1976	67300000
1977	69900000
1978	14775000
1979	71050000
1980	60850000
1981	17960000
1982	72250000
1983	50000000
1984	24520000
1985	67750000
1986	41535000
1987	27960000
1988	57850000
1989	33815000
1990	28920000
1991	44505000
1992	27885000
1993	27505000
1994	28025000
1995	23430000
1996	22650000
1997	13640000
1998	25370000
1999	23730000
2000	16015000
2001	30215000
2002	29910000
2003	31790000
2004	38055000
2005	33085000
2006	41985000
2007	49050000
2008	34460000
2009	47940000
2010	62700000
2011	36295000
2012	52050000
2013	76650000
2014	38545000
2015	51900000
2016	85850000
2017	33120000
2018	48815000
2019	87200000
2020	21050000
2021	42865000
2022	82500000
2023	10300000
2024	32170000
2025	79100000
2026	60700000
2027	45180000
2028	12875000
2029	75200000
2030	54300000
2031	19520000
2032	87500000
2033	66150000
2034	20380000
2035	90850000
2036	78050000
2037	18730000
2038	96450000
2039	81750000
2040	22430000
2041	106150000
2042	71550000
2043	25360000
2044	107150000
2045	56300000
2046	31940000
2047	98000000
2048	43790000
2049	35295000
2050	82550000
2051	33940000
2052	35425000
2053	65450000
2054	28255000
2055	33930000
2056	47030000
2057	29005000
2058	26805000
2059	25705000
2060	31055000
2061	26905000
2062	6460000
2063	37640000
2064	35265000
2065	18785000
2066	47675000
2067	40680000
2068	29575000
2069	60700000
2070	44045000
2071	36545000
2072	76100000
2073	46825000
2074	37990000
2075	91750000
2076	48505000
2077	36525000
2078	103000000
2079	41790000
2080	33150000
2081	106500000
2082	26820000
2083	27755000
2084	102850000
2085	13605000
2086	26265000
2087	101250000
2088	64400000
2089	35320000
2090	20245000
2091	90250000
2092	45510000
2093	32425000
2094	118150000
2095	60000000
2096	37155000
2097	137600000
2098	84150000
2099	22855000
2100	139600000
2101	105700000
2102	38540000
2103	159500000
2104	85700000
2105	44815000
2106	154500000
2107	62600000
2108	44420000
2109	133450000
2110	40855000
2111	45540000
2112	107600000
2113	29955000
2114	43210000
2115	83500000
2116	26105000
2117	39630000
2118	61650000
2119	26505000
2120	35785000
2121	40290000
2122	33415000
2123	33335000
2124	21010000
2125	42470000
2126	43765000
2127	34250000
2128	54250000
2129	51100000
2130	51550000
2131	68900000
2132	55850000
2133	65100000
2134	86050000
2135	58900000
2136	72550000
2137	103850000
2138	59350000
2139	75450000
2140	117800000
2141	50650000
2142	75750000
2143	123850000
2144	32220000
2145	72400000
2146	121100000
2147	16885000
2148	73800000
2149	120950000
2150	59950000
2151	22740000
2152	25685000
2153	95400000
2154	29985000
2155	46235000
2156	143000000
2157	50150000
2158	65100000
2159	195000000
2160	92700000
2161	56900000
2162	209950000
2163	168000000
2164	80200000
2165	236500000
2166	120050000
2167	79050000
2168	213100000
2169	75150000
2170	62850000
2171	168950000
2172	39640000
2173	57550000
2174	128250000
2175	21835000
2176	52000000
2177	97500000
2178	22300000
2179	50250000
2180	73050000
2181	28580000
2182	43715000
2183	49700000
2184	35170000
2185	42260000
2186	30775000
2187	45260000
2188	54950000
2189	48620000
2190	58100000
2191	64200000
2192	73000000
2193	73850000
2194	70300000
2195	94400000
2196	92700000
2197	73400000
2198	109550000
2199	113400000
2200	71850000
2201	118100000
2202	131350000
2203	60050000
2204	122300000
2205	140200000
2206	37100000
2207	120000000
2208	136950000
2209	19825000
2210	123800000
2211	136750000
2212	47915000
2213	10800000
2214	25625000
2215	84450000
2216	16425000
2217	53450000
2218	141700000
2219	26080000
2220	90550000
2221	215300000
2222	31065000
2223	126250000
2224	180000000
2225	89700000
2226	144550000
2227	305250000
2228	125100000
2229	139700000
2230	267100000
2231	56950000
2232	89000000
2233	192750000
2234	24725000
2235	70500000
2236	139050000
2237	17150000
2238	64950000
2239	104400000
2240	18315000
2241	61450000
2242	79100000
2243	25435000
2244	56250000
2245	56600000
2246	36115000
2247	54000000
2248	36975000
2249	47205000
2250	68500000
2251	59500000
2252	60000000
2253	79750000
2254	91500000
2255	75500000
2256	87800000
2257	122750000
2258	94950000
2259	91750000
2260	149600000
2261	119150000
2262	87800000
2263	167800000
2264	144400000
2265	69950000
2266	175550000
2267	157550000
2268	40075000
2269	168800000
2270	150100000
2271	21050000
2272	171700000
2273	145200000
2274	33615000
2275	6750000
2276	23180000
2277	60300000
2278	14215000
2279	53200000
2280	103100000
2281	38155000
2282	93150000
2283	118850000
2284	74400000
2285	74350000
2286	79950000
2287	74300000
2288	57750000
2289	149200000
2290	205900000
2291	252450000
2292	264500000
2293	102750000
2294	109650000
2295	185750000
2296	45850000
2297	85650000
2298	137300000
2299	25065000
2300	80650000
2301	107050000
2302	19965000
2303	77200000
2304	84000000
2305	29810000
2306	68950000
2307	60750000
2308	37935000
2309	66200000
2310	40435000
2311	47745000
2312	82650000
2313	65150000
2314	59100000
2315	96250000
2316	104400000
2317	72400000
2318	107400000
2319	147100000
2320	89300000
2321	115000000
2322	192150000
2323	113850000
2324	111600000
2325	231500000
2326	152600000
2327	81600000
2328	243250000
2329	185400000
2330	34015000
2331	209450000
2332	152950000
2333	17605000
2334	205700000
2335	138950000
2336	23135000
2337	6970000
2338	20415000
2339	49035000
2340	17420000
2341	42400000
2342	100250000
2343	38070000
2344	66900000
2345	157300000
2346	74350000
2347	85650000
2348	145600000
2349	138700000
2350	106800000
2351	265950000
2352	103300000
2353	141850000
2354	246500000
2355	79050000
2356	108850000
2357	180450000
2358	49705000
2359	94400000
2360	128200000
2361	29755000
2362	88650000
2363	99700000
2364	18535000
2365	84700000
2366	81850000
2367	22215000
2368	78400000
2369	61050000
2370	31775000
2371	75200000
2372	39080000
2373	40560000
2374	93550000
2375	67200000
2376	49725000
2377	109800000
2378	111650000
2379	59650000
2380	124850000
2381	163550000
2382	70150000
2383	139800000
2384	229450000
2385	82300000
2386	149950000
2387	310450000
2388	117150000
2389	116350000
2390	341550000
2391	219350000
2392	55400000
2393	206900000
2394	103950000
2395	16310000
2396	214600000
2397	106200000
2398	18865000
2399	9405000
2400	18595000
2401	49830000
2402	18045000
2403	30315000
2404	85550000
2405	28690000
2406	37815000
2407	118250000
2408	42740000
2409	26325000
2410	138850000
2411	52000000
2412	67500000
2413	189750000
2414	49735000
2415	81800000
2416	189950000
2417	45415000
2418	91000000
2419	160800000
2420	34330000
2421	90950000
2422	126200000
2423	22315000
2424	88900000
2425	94250000
2426	13615000
2427	86800000
2428	78900000
2429	15565000
2430	78300000
2431	56800000
2432	20205000
2433	77250000
2434	32105000
2435	25615000
2436	97700000
2437	67550000
2438	31155000
2439	116150000
2440	115400000
2441	36375000
2442	133850000
2443	170200000
2444	39675000
2445	152850000
2446	239350000
2447	33705000
2448	182550000
2449	338700000
2450	55350000
2451	218250000
2452	207150000
2453	188250000
2454	187300000
2455	127600000
2456	78900000
2457	34895000
2458	82600000
2459	101150000
2460	18225000
2461	7410000
2462	15845000
2463	37760000
2464	12030000
2465	19435000
2466	53700000
2467	15210000
2468	16340000
2469	59450000
2470	16585000
2471	15680000
2472	89300000
2473	14705000
2474	38965000
2475	121450000
2476	17275000
2477	61150000
2478	135650000
2479	18985000
2480	75850000
2481	130750000
2482	16020000
2483	82000000
2484	114300000
2485	11045000
2486	83500000
2487	92000000
2488	7575000
2489	81350000
2490	73200000
2491	7110000
2492	74100000
2493	50100000
2494	9325000
2495	73950000
2496	20735000
2497	12830000
2498	95000000
2499	64950000
2500	16095000
2501	114050000
2502	113300000
2503	19090000
2504	131000000
2505	163100000
2506	20420000
2507	145400000
2508	204500000
2509	16980000
2510	149900000
2511	202450000
2512	16990000
2513	102350000
2514	128000000
2515	32430000
2516	77100000
2517	96950000
2518	39705000
2519	38010000
2520	109400000
2521	75050000
2522	12035000
2523	9555000
2524	19440000
2525	8270000
2526	20790000
2527	11190000
2528	33720000
2529	19715000
2530	57350000
2531	31330000
2532	79150000
2533	49700000
2534	96250000
2535	63300000
