445	3	592	613
446	2	592	593
448	3	593	614
449	2	593	594
451	3	594	615
452	2	594	595
454	3	595	616
455	2	595	596
457	3	596	617
458	2	596	597
460	3	597	618
461	2	597	598
463	3	598	619
464	2	598	599
466	3	599	620
467	2	599	600
469	3	600	621
470	2	600	601
472	3	601	622
473	2	601	602
475	3	602	623
476	2	602	603
478	3	603	624
479	2	603	604
481	3	604	625
482	2	604	605
484	3	605	626
485	2	605	606
487	3	606	627
488	2	606	607
490	3	607	628
491	2	607	608
493	3	608	629
494	2	608	609
496	3	609	630
498	3	610	631
499	2	610	611
501	3	611	632
502	2	611	612
504	3	612	633
505	2	612	613
507	3	613	634
508	2	613	614
510	3	614	635
511	2	614	615
513	3	615	636
514	2	615	616
516	3	616	637
517	2	616	617
519	3	617	638
520	2	617	618
522	3	618	639
523	2	618	619
525	3	619	640
526	2	619	620
528	3	620	641
529	2	620	621
531	3	621	642
532	2	621	622
534	3	622	643
535	2	622	623
537	3	623	644
538	2	623	624
540	3	624	645
541	2	624	625
543	3	625	646
544	2	625	626
546	3	626	647
547	2	626	627
549	3	627	648
550	2	627	628
552	3	628	649
553	2	628	629
555	3	629	650
556	2	629	630
558	3	630	651
560	3	631	652
561	2	631	632
563	3	632	653
564	2	632	633
566	3	633	654
567	2	633	634
569	3	634	655
570	2	634	635
572	3	635	656
573	2	635	636
575	3	636	657
576	2	636	637
578	3	637	658
579	2	637	638
581	3	638	659
582	2	638	639
584	3	639	660
585	2	639	640
587	3	640	661
588	2	640	641
590	3	641	662
591	2	641	642
593	3	642	663
594	2	642	643
596	3	643	664
597	2	643	644
599	3	644	665
600	2	644	645
602	3	645	666
603	2	645	646
605	3	646	667
606	2	646	647
608	3	647	668
609	2	647	648
611	3	648	669
612	2	648	649
614	3	649	670
615	2	649	650
617	3	650	671
618	2	650	651
620	3	651	672
622	3	652	673
623	2	652	653
625	3	653	674
626	2	653	654
628	3	654	675
629	2	654	655
631	3	655	676
632	2	655	656
634	3	656	677
635	2	656	657
637	3	657	678
638	2	657	658
640	3	658	679
641	2	658	659
643	3	659	680
644	2	659	660
646	3	660	681
647	2	660	661
649	3	661	682
650	2	661	662
652	3	662	683
653	2	662	663
655	3	663	684
656	2	663	664
658	3	664	685
659	2	664	665
661	3	665	686
662	2	665	666
664	3	666	687
665	2	666	667
667	3	667	688
668	2	667	668
670	3	668	689
671	2	668	669
673	3	669	690
674	2	669	670
676	3	670	691
677	2	670	671
679	3	671	692
680	2	671	672
682	3	672	693
684	3	673	694
685	2	673	674
687	3	674	695
688	2	674	675
690	3	675	696
691	2	675	676
693	3	676	697
694	2	676	677
696	3	677	698
697	2	677	678
699	3	678	699
700	2	678	679
702	3	679	700
703	2	679	680
705	3	680	701
706	2	680	681
708	3	681	702
709	2	681	682
711	3	682	703
712	2	682	683
714	3	683	704
715	2	683	684
717	3	684	705
718	2	684	685
720	3	685	706
721	2	685	686
723	3	686	707
724	2	686	687
726	3	687	708
727	2	687	688
729	3	688	709
730	2	688	689
732	3	689	710
733	2	689	690
735	3	690	711
736	2	690	691
738	3	691	712
739	2	691	692
741	3	692	713
742	2	692	693
744	3	693	714
746	3	694	715
747	2	694	695
749	3	695	716
750	2	695	696
752	3	696	717
753	2	696	697
755	3	697	718
756	2	697	698
758	3	698	719
759	2	698	699
761	3	699	720
762	2	699	700
764	3	700	721
765	2	700	701
767	3	701	722
768	2	701	702
770	3	702	723
771	2	702	703
773	3	703	724
774	2	703	704
776	3	704	725
777	2	704	705
779	3	705	726
780	2	705	706
782	3	706	727
783	2	706	707
785	3	707	728
786	2	707	708
788	3	708	729
789	2	708	709
791	3	709	730
792	2	709	710
794	3	710	731
795	2	710	711
797	3	711	732
798	2	711	712
800	3	712	733
801	2	712	713
803	3	713	734
804	2	713	714
806	3	714	735
808	3	715	736
809	2	715	716
811	3	716	737
812	2	716	717
814	3	717	738
815	2	717	718
817	3	718	739
818	2	718	719
820	3	719	740
821	2	719	720
823	3	720	741
824	2	720	721
826	3	721	742
827	2	721	722
829	3	722	743
830	2	722	723
832	3	723	744
833	2	723	724
835	3	724	745
836	2	724	725
838	3	725	746
839	2	725	726
841	3	726	747
842	2	726	727
844	3	727	748
845	2	727	728
847	3	728	749
848	2	728	729
850	3	729	750
851	2	729	730
853	3	730	751
854	2	730	731
856	3	731	752
857	2	731	732
859	3	732	753
860	2	732	733
862	3	733	754
863	2	733	734
865	3	734	755
866	2	734	735
868	3	735	756
870	3	736	757
871	2	736	737
873	3	737	758
874	2	737	738
876	3	738	759
877	2	738	739
879	3	739	760
880	2	739	740
882	3	740	761
883	2	740	741
885	3	741	762
886	2	741	742
888	3	742	763
889	2	742	743
891	3	743	764
892	2	743	744
894	3	744	765
895	2	744	745
897	3	745	766
898	2	745	746
900	3	746	767
901	2	746	747
903	3	747	768
904	2	747	748
906	3	748	769
907	2	748	749
909	3	749	770
910	2	749	750
912	3	750	771
913	2	750	751
915	3	751	772
916	2	751	752
918	3	752	773
919	2	752	753
921	3	753	774
922	2	753	754
924	3	754	775
925	2	754	755
927	3	755	776
928	2	755	756
930	3	756	777
932	3	757	778
933	2	757	758
935	3	758	779
936	2	758	759
938	3	759	780
939	2	759	760
941	3	760	781
942	2	760	761
944	3	761	782
945	2	761	762
947	3	762	783
948	2	762	763
950	3	763	784
951	2	763	764
953	3	764	785
954	2	764	765
956	3	765	786
957	2	765	766
959	3	766	787
960	2	766	767
962	3	767	788
963	2	767	768
965	3	768	789
966	2	768	769
968	3	769	790
969	2	769	770
971	3	770	791
972	2	770	771
974	3	771	792
975	2	771	772
977	3	772	793
978	2	772	773
980	3	773	794
981	2	773	774
983	3	774	795
984	2	774	775
986	3	775	796
987	2	775	776
989	3	776	797
990	2	776	777
992	3	777	798
994	3	778	799
995	2	778	779
997	3	779	800
998	2	779	780
1000	3	780	801
1001	2	780	781
1003	3	781	802
1004	2	781	782
1006	3	782	803
1007	2	782	783
1009	3	783	804
1010	2	783	784
1012	3	784	805
1013	2	784	785
1015	3	785	806
1016	2	785	786
1018	3	786	807
1019	2	786	787
1021	3	787	808
1022	2	787	788
1024	3	788	809
1025	2	788	789
1027	3	789	810
1028	2	789	790
1030	3	790	811
1031	2	790	791
1033	3	791	812
1034	2	791	792
1036	3	792	813
1037	2	792	793
1039	3	793	814
1040	2	793	794
1042	3	794	815
1043	2	794	795
1045	3	795	816
1046	2	795	796
1048	3	796	817
1049	2	796	797
1051	3	797	818
1052	2	797	798
1054	3	798	819
1056	3	799	820
1057	2	799	800
1059	3	800	821
1060	2	800	801
1062	3	801	822
1063	2	801	802
1065	3	802	823
1066	2	802	803
1068	3	803	824
1069	2	803	804
1071	3	804	825
1072	2	804	805
1074	3	805	826
1075	2	805	806
1077	3	806	827
1078	2	806	807
1080	3	807	828
1081	2	807	808
1083	3	808	829
1084	2	808	809
1086	3	809	830
1087	2	809	810
1089	3	810	831
1090	2	810	811
1092	3	811	832
1093	2	811	812
1095	3	812	833
1096	2	812	813
1098	3	813	834
1099	2	813	814
1101	3	814	835
1102	2	814	815
1104	3	815	836
1105	2	815	816
1107	3	816	837
1108	2	816	817
1110	3	817	838
1111	2	817	818
1113	3	818	839
1114	2	818	819
1116	3	819	840
1118	3	820	841
1119	2	820	821
1121	3	821	842
1122	2	821	822
1124	3	822	843
1125	2	822	823
1127	3	823	844
1128	2	823	824
1130	3	824	845
1131	2	824	825
1133	3	825	846
1134	2	825	826
1136	3	826	847
1137	2	826	827
1139	3	827	848
1140	2	827	828
1142	3	828	849
1143	2	828	829
1145	3	829	850
1146	2	829	830
1148	3	830	851
1149	2	830	831
1151	3	831	852
1152	2	831	832
1154	3	832	853
1155	2	832	833
1157	3	833	854
1158	2	833	834
1160	3	834	855
1161	2	834	835
1163	3	835	856
1164	2	835	836
1166	3	836	857
1167	2	836	837
1169	3	837	858
1170	2	837	838
1172	3	838	859
1173	2	838	839
1175	3	839	860
1176	2	839	840
1178	3	840	861
1180	3	841	862
1181	2	841	842
1183	3	842	863
1184	2	842	843
1186	3	843	864
1187	2	843	844
1189	3	844	865
1190	2	844	845
1192	3	845	866
1193	2	845	846
1195	3	846	867
1196	2	846	847
1198	3	847	868
1199	2	847	848
1201	3	848	869
1202	2	848	849
1204	3	849	870
1205	2	849	850
1207	3	850	871
1208	2	850	851
1210	3	851	872
1211	2	851	852
1213	3	852	873
1214	2	852	853
1216	3	853	874
1217	2	853	854
1219	3	854	875
1220	2	854	855
1222	3	855	876
1223	2	855	856
1225	3	856	877
1226	2	856	857
1228	3	857	878
1229	2	857	858
1231	3	858	879
1232	2	858	859
1234	3	859	880
1235	2	859	860
1237	3	860	881
1238	2	860	861
1240	3	861	882
1242	2	862	863
1244	2	863	864
1246	2	864	865
1248	2	865	866
1250	2	866	867
1252	2	867	868
1254	2	868	869
1256	2	869	870
1258	2	870	871
1260	2	871	872
1262	2	872	873
1264	2	873	874
1266	2	874	875
1268	2	875	876
1270	2	876	877
1272	2	877	878
1274	2	878	879
1276	2	879	880
1278	2	880	881
1280	2	881	882
1282	1	442	883
1283	3	883	904
1284	2	883	884
1285	1	443	884
1286	3	884	905
1287	2	884	885
1288	1	444	885
1289	3	885	906
1290	2	885	886
1291	1	445	886
1292	3	886	907
1293	2	886	887
1294	1	446	887
1295	3	887	908
1296	2	887	888
1297	1	447	888
1298	3	888	909
1299	2	888	889
1300	1	448	889
1301	3	889	910
1302	2	889	890
1303	1	449	890
1304	3	890	911
1305	2	890	891
1306	1	450	891
1307	3	891	912
1308	2	891	892
1309	1	451	892
1310	3	892	913
1311	2	892	893
1312	1	452	893
1313	3	893	914
1314	2	893	894
1315	1	453	894
1316	3	894	915
1317	2	894	895
1318	1	454	895
1319	3	895	916
1320	2	895	896
1321	1	455	896
1322	3	896	917
1323	2	896	897
1324	1	456	897
1325	3	897	918
1326	2	897	898
1327	1	457	898
1328	3	898	919
1329	2	898	899
1330	1	458	899
1331	3	899	920
1332	2	899	900
1333	1	459	900
1334	3	900	921
1335	2	900	901
1336	1	460	901
1337	3	901	922
1338	2	901	902
1339	1	461	902
1340	3	902	923
1341	2	902	903
1342	1	462	903
1343	3	903	924
1344	1	463	904
1345	3	904	925
1346	2	904	905
1347	1	464	905
1348	3	905	926
1349	2	905	906
1350	1	465	906
1351	3	906	927
1352	2	906	907
1353	1	466	907
1354	3	907	928
1355	2	907	908
1356	1	467	908
1357	3	908	929
1358	2	908	909
1359	1	468	909
1360	3	909	930
1361	2	909	910
1362	1	469	910
1363	3	910	931
1364	2	910	911
1365	1	470	911
1366	3	911	932
1367	2	911	912
1368	1	471	912
1369	3	912	933
1370	2	912	913
1371	1	472	913
1372	3	913	934
1373	2	913	914
1374	1	473	914
1375	3	914	935
1376	2	914	915
1377	1	474	915
1378	3	915	936
1379	2	915	916
1380	1	475	916
1381	3	916	937
1382	2	916	917
1383	1	476	917
1384	3	917	938
1385	2	917	918
1386	1	477	918
1387	3	918	939
1388	2	918	919
1389	1	478	919
1390	3	919	940
1391	2	919	920
1392	1	479	920
1393	3	920	941
1394	2	920	921
1395	1	480	921
1396	3	921	942
1397	2	921	922
1398	1	481	922
1399	3	922	943
1400	2	922	923
1401	1	482	923
1402	3	923	944
1403	2	923	924
1404	1	483	924
1405	3	924	945
1406	1	484	925
1407	3	925	946
1408	2	925	926
1409	1	485	926
1410	3	926	947
1411	2	926	927
1412	1	486	927
1413	3	927	948
1414	2	927	928
1415	1	487	928
1416	3	928	949
1417	2	928	929
1418	1	488	929
1419	3	929	950
1420	2	929	930
1421	1	489	930
1422	3	930	951
1423	2	930	931
1424	1	490	931
1425	3	931	952
1426	2	931	932
1427	1	491	932
1428	3	932	953
1429	2	932	933
1430	1	492	933
1431	3	933	954
1432	2	933	934
1433	1	493	934
1434	3	934	955
1435	2	934	935
1436	1	494	935
1437	3	935	956
1438	2	935	936
1439	1	495	936
1440	3	936	957
1441	2	936	937
1442	1	496	937
1443	3	937	958
1444	2	937	938
1445	1	497	938
1446	3	938	959
1447	2	938	939
1448	1	498	939
1449	3	939	960
1450	2	939	940
1451	1	499	940
1452	3	940	961
1453	2	940	941
1454	1	500	941
1455	3	941	962
1456	2	941	942
1457	1	501	942
1458	3	942	963
1459	2	942	943
1460	1	502	943
1461	3	943	964
1462	2	943	944
1463	1	503	944
1464	3	944	965
1465	2	944	945
1466	1	504	945
1467	3	945	966
1468	1	505	946
1469	3	946	967
1470	2	946	947
1471	1	506	947
1472	3	947	968
1473	2	947	948
1474	1	507	948
1475	3	948	969
1476	2	948	949
1477	1	508	949
1478	3	949	970
1479	2	949	950
1480	1	509	950
1481	3	950	971
1482	2	950	951
1483	1	510	951
1484	3	951	972
1485	2	951	952
1486	1	511	952
1487	3	952	973
1488	2	952	953
1489	1	512	953
1490	3	953	974
1491	2	953	954
1492	1	513	954
1493	3	954	975
1494	2	954	955
1495	1	514	955
1496	3	955	976
1497	2	955	956
1498	1	515	956
1499	3	956	977
1500	2	956	957
1501	1	516	957
1502	3	957	978
1503	2	957	958
1504	1	517	958
1505	3	958	979
1506	2	958	959
1507	1	518	959
1508	3	959	980
1509	2	959	960
1510	1	519	960
1511	3	960	981
1512	2	960	961
1513	1	520	961
1514	3	961	982
1515	2	961	962
1516	1	521	962
1517	3	962	983
1518	2	962	963
1519	1	522	963
1520	3	963	984
1521	2	963	964
1522	1	523	964
1523	3	964	985
1524	2	964	965
1525	1	524	965
1526	3	965	986
1527	2	965	966
1528	1	525	966
1529	3	966	987
1530	1	526	967
1531	3	967	988
1532	2	967	968
1533	1	527	968
1534	3	968	989
1535	2	968	969
1536	1	528	969
1537	3	969	990
1538	2	969	970
1539	1	529	970
1540	3	970	991
1541	2	970	971
1542	1	530	971
1543	3	971	992
1544	2	971	972
1545	1	531	972
1546	3	972	993
1547	2	972	973
1548	1	532	973
1549	3	973	994
1550	2	973	974
1551	1	533	974
1552	3	974	995
1553	2	974	975
1554	1	534	975
1555	3	975	996
1556	2	975	976
1557	1	535	976
1558	3	976	997
1559	2	976	977
1560	1	536	977
1561	3	977	998
1562	2	977	978
1563	1	537	978
1564	3	978	999
1565	2	978	979
1566	1	538	979
1567	3	979	1000
1568	2	979	980
1569	1	539	980
1570	3	980	1001
1571	2	980	981
1572	1	540	981
1573	3	981	1002
1574	2	981	982
1575	1	541	982
1576	3	982	1003
1577	2	982	983
1578	1	542	983
1579	3	983	1004
1580	2	983	984
1581	1	543	984
1582	3	984	1005
1583	2	984	985
1584	1	544	985
1585	3	985	1006
1586	2	985	986
1587	1	545	986
1588	3	986	1007
1589	2	986	987
1590	1	546	987
1591	3	987	1008
1592	1	547	988
1593	3	988	1009
1594	2	988	989
1595	1	548	989
1596	3	989	1010
1597	2	989	990
1598	1	549	990
1599	3	990	1011
1600	2	990	991
1601	1	550	991
1602	3	991	1012
1603	2	991	992
1604	1	551	992
1605	3	992	1013
1606	2	992	993
1607	1	552	993
1608	3	993	1014
1609	2	993	994
1610	1	553	994
1611	3	994	1015
1612	2	994	995
1613	1	554	995
1614	3	995	1016
1615	2	995	996
1616	1	555	996
1617	3	996	1017
1618	2	996	997
1619	1	556	997
1620	3	997	1018
1621	2	997	998
1622	1	557	998
1623	3	998	1019
1624	2	998	999
1625	1	558	999
1626	3	999	1020
1627	2	999	1000
1628	1	559	1000
1629	3	1000	1021
1630	2	1000	1001
1631	1	560	1001
1632	3	1001	1022
1633	2	1001	1002
1634	1	561	1002
1635	3	1002	1023
1636	2	1002	1003
1637	1	562	1003
1638	3	1003	1024
1639	2	1003	1004
1640	1	563	1004
1641	3	1004	1025
1642	2	1004	1005
1643	1	564	1005
1644	3	1005	1026
1645	2	1005	1006
1646	1	565	1006
1647	3	1006	1027
1648	2	1006	1007
1649	1	566	1007
1650	3	1007	1028
1651	2	1007	1008
1652	1	567	1008
1653	3	1008	1029
1654	1	568	1009
1655	3	1009	1030
1656	2	1009	1010
1657	1	569	1010
1658	3	1010	1031
1659	2	1010	1011
1660	1	570	1011
1661	3	1011	1032
1662	2	1011	1012
1663	1	571	1012
1664	3	1012	1033
1665	2	1012	1013
1666	1	572	1013
1667	3	1013	1034
1668	2	1013	1014
1669	1	573	1014
1670	3	1014	1035
1671	2	1014	1015
1672	1	574	1015
1673	3	1015	1036
1674	2	1015	1016
1675	1	575	1016
1676	3	1016	1037
1677	2	1016	1017
1678	1	576	1017
1679	3	1017	1038
1680	2	1017	1018
1681	1	577	1018
1682	3	1018	1039
1683	2	1018	1019
1684	1	578	1019
1685	3	1019	1040
1686	2	1019	1020
1687	1	579	1020
1688	3	1020	1041
1689	2	1020	1021
1690	1	580	1021
1691	3	1021	1042
1692	2	1021	1022
1693	1	581	1022
1694	3	1022	1043
1695	2	1022	1023
1696	1	582	1023
1697	3	1023	1044
1698	2	1023	1024
1699	1	583	1024
1700	3	1024	1045
1701	2	1024	1025
1702	1	584	1025
1703	3	1025	1046
1704	2	1025	1026
1705	1	585	1026
1706	3	1026	1047
1707	2	1026	1027
1708	1	586	1027
1709	3	1027	1048
1710	2	1027	1028
1711	1	587	1028
1712	3	1028	1049
1713	2	1028	1029
1714	1	588	1029
1715	3	1029	1050
1716	1	589	1030
1717	3	1030	1051
1718	2	1030	1031
1719	1	590	1031
1720	3	1031	1052
1721	2	1031	1032
1722	1	591	1032
1723	3	1032	1053
1724	2	1032	1033
1725	1	592	1033
1726	3	1033	1054
1727	2	1033	1034
1728	1	593	1034
1729	3	1034	1055
1730	2	1034	1035
1731	1	594	1035
1732	3	1035	1056
1733	2	1035	1036
1734	1	595	1036
1735	3	1036	1057
1736	2	1036	1037
1737	1	596	1037
1738	3	1037	1058
1739	2	1037	1038
1740	1	597	1038
1741	3	1038	1059
1742	2	1038	1039
1743	1	598	1039
1744	3	1039	1060
1745	2	1039	1040
1746	1	599	1040
1747	3	1040	1061
1748	2	1040	1041
1749	1	600	1041
1750	3	1041	1062
1751	2	1041	1042
1752	1	601	1042
1753	3	1042	1063
1754	2	1042	1043
1755	1	602	1043
1756	3	1043	1064
1757	2	1043	1044
1758	1	603	1044
1759	3	1044	1065
1760	2	1044	1045
1761	1	604	1045
1762	3	1045	1066
1763	2	1045	1046
1764	1	605	1046
1765	3	1046	1067
1766	2	1046	1047
1767	1	606	1047
1768	3	1047	1068
1769	2	1047	1048
1770	1	607	1048
1771	3	1048	1069
1772	2	1048	1049
1773	1	608	1049
1774	3	1049	1070
1775	2	1049	1050
1776	1	609	1050
1777	3	1050	1071
1778	1	610	1051
1779	3	1051	1072
1780	2	1051	1052
1781	1	611	1052
1782	3	1052	1073
1783	2	1052	1053
1784	1	612	1053
1785	3	1053	1074
1786	2	1053	1054
1787	1	613	1054
1788	3	1054	1075
1789	2	1054	1055
1790	1	614	1055
1791	3	1055	1076
1792	2	1055	1056
1793	1	615	1056
1794	3	1056	1077
1795	2	1056	1057
1796	1	616	1057
1797	3	1057	1078
1798	2	1057	1058
1799	1	617	1058
1800	3	1058	1079
1801	2	1058	1059
1802	1	618	1059
1803	3	1059	1080
1804	2	1059	1060
1805	1	619	1060
1806	3	1060	1081
1807	2	1060	1061
1808	1	620	1061
1809	3	1061	1082
1810	2	1061	1062
1811	1	621	1062
1812	3	1062	1083
1813	2	1062	1063
1814	1	622	1063
1815	3	1063	1084
1816	2	1063	1064
1817	1	623	1064
1818	3	1064	1085
1819	2	1064	1065
1820	1	624	1065
1821	3	1065	1086
1822	2	1065	1066
1823	1	625	1066
1824	3	1066	1087
1825	2	1066	1067
1826	1	626	1067
1827	3	1067	1088
1828	2	1067	1068
1829	1	627	1068
1830	3	1068	1089
1831	2	1068	1069
1832	1	628	1069
1833	3	1069	1090
1834	2	1069	1070
1835	1	629	1070
1836	3	1070	1091
1837	2	1070	1071
1838	1	630	1071
1839	3	1071	1092
1840	1	631	1072
1841	3	1072	1093
1842	2	1072	1073
1843	1	632	1073
1844	3	1073	1094
1845	2	1073	1074
1846	1	633	1074
1847	3	1074	1095
1848	2	1074	1075
1849	1	634	1075
1850	3	1075	1096
1851	2	1075	1076
1852	1	635	1076
1853	3	1076	1097
1854	2	1076	1077
1855	1	636	1077
1856	3	1077	1098
1857	2	1077	1078
1858	1	637	1078
1859	3	1078	1099
1860	2	1078	1079
1861	1	638	1079
1862	3	1079	1100
1863	2	1079	1080
1864	1	639	1080
1865	3	1080	1101
1866	2	1080	1081
1867	1	640	1081
1868	3	1081	1102
1869	2	1081	1082
1870	1	641	1082
1871	3	1082	1103
1872	2	1082	1083
1873	1	642	1083
1874	3	1083	1104
1875	2	1083	1084
1876	1	643	1084
1877	3	1084	1105
1878	2	1084	1085
1879	1	644	1085
1880	3	1085	1106
1881	2	1085	1086
1882	1	645	1086
1883	3	1086	1107
1884	2	1086	1087
1885	1	646	1087
1886	3	1087	1108
1887	2	1087	1088
1888	1	647	1088
1889	3	1088	1109
1890	2	1088	1089
1891	1	648	1089
1892	3	1089	1110
1893	2	1089	1090
1894	1	649	1090
1895	3	1090	1111
1896	2	1090	1091
1897	1	650	1091
1898	3	1091	1112
1899	2	1091	1092
1900	1	651	1092
1901	3	1092	1113
1902	1	652	1093
1903	3	1093	1114
1904	2	1093	1094
1905	1	653	1094
1906	3	1094	1115
1907	2	1094	1095
1908	1	654	1095
1909	3	1095	1116
1910	2	1095	1096
1911	1	655	1096
1912	3	1096	1117
1913	2	1096	1097
1914	1	656	1097
1915	3	1097	1118
1916	2	1097	1098
1917	1	657	1098
1918	3	1098	1119
1919	2	1098	1099
1920	1	658	1099
1921	3	1099	1120
1922	2	1099	1100
1923	1	659	1100
1924	3	1100	1121
1925	2	1100	1101
1926	1	660	1101
1927	3	1101	1122
1928	2	1101	1102
1929	1	661	1102
1930	3	1102	1123
1931	2	1102	1103
1932	1	662	1103
1933	3	1103	1124
1934	2	1103	1104
1935	1	663	1104
1936	3	1104	1125
1937	2	1104	1105
1938	1	664	1105
1939	3	1105	1126
1940	2	1105	1106
1941	1	665	1106
1942	3	1106	1127
1943	2	1106	1107
1944	1	666	1107
1945	3	1107	1128
1946	2	1107	1108
1947	1	667	1108
1948	3	1108	1129
1949	2	1108	1109
1950	1	668	1109
1951	3	1109	1130
1952	2	1109	1110
1953	1	669	1110
1954	3	1110	1131
1955	2	1110	1111
1956	1	670	1111
1957	3	1111	1132
1958	2	1111	1112
1959	1	671	1112
1960	3	1112	1133
1961	2	1112	1113
1962	1	672	1113
1963	3	1113	1134
1964	1	673	1114
1965	3	1114	1135
1966	2	1114	1115
1967	1	674	1115
1968	3	1115	1136
1969	2	1115	1116
1970	1	675	1116
1971	3	1116	1137
1972	2	1116	1117
1973	1	676	1117
1974	3	1117	1138
1975	2	1117	1118
1976	1	677	1118
1977	3	1118	1139
1978	2	1118	1119
1979	1	678	1119
1980	3	1119	1140
1981	2	1119	1120
1982	1	679	1120
1983	3	1120	1141
1984	2	1120	1121
1985	1	680	1121
1986	3	1121	1142
1987	2	1121	1122
1988	1	681	1122
1989	3	1122	1143
1990	2	1122	1123
1991	1	682	1123
1992	3	1123	1144
1993	2	1123	1124
1994	1	683	1124
1995	3	1124	1145
1996	2	1124	1125
1997	1	684	1125
1998	3	1125	1146
